Date,Business Area,Region,Country,IT Sub Area,IT Area,Cost element name,Cost Element Group,Cost Element Sub Group,Actual,Forecast,Plan,Plan_positive,Spend_status,Actual vs plan variance,Forecast vs plan variance,Actual - Forecast,Month,Month Name
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Office Supplies,Other,Supplies,,,7.26,7.26,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Other Miscellaneous Expense,Other,Other,4507.15,,,,Unplanned Actual,4507.15,,4507.15,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Other Miscellaneous Expense,Other,Other,,4507.15,,,Unplanned Forecast,,4507.15,-4507.15,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Other Miscellaneous Expense,Other,Other,,,-91771.56,91771.56,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Payroll Taxes - Salaries,Labor,Internal Labor,2331.77,,,,Unplanned Actual,2331.77,,2331.77,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Payroll Taxes - Salaries,Labor,Internal Labor,,2331.77,,,Unplanned Forecast,,2331.77,-2331.77,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Payroll Taxes - Salaries,Labor,Internal Labor,,,1370.46,1370.46,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Postage,Other,Other,,,115.52,115.52,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Professional Services,Labor,External Labor,17952.81,,,,Unplanned Actual,17952.81,,17952.81,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Professional Services,Labor,External Labor,,17952.81,,,Unplanned Forecast,,17952.81,-17952.81,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Project Expense,Other,Project Expenses,14747.28,,,,Unplanned Actual,14747.28,,14747.28,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Project Expense,Other,Project Expenses,,14747.28,,,Unplanned Forecast,,14747.28,-14747.28,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Project Expense,Other,Project Expenses,,,252.01,252.01,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Purchased Software,Hardware & Software,Software,,,119.51,119.51,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Regular Salaries And Wages,Labor,Internal Labor,17805.49,,,,Unplanned Actual,17805.49,,17805.49,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Regular Salaries And Wages,Labor,Internal Labor,,17805.49,,,Unplanned Forecast,,17805.49,-17805.49,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Regular Salaries And Wages,Labor,Internal Labor,,,15432.2,15432.2,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Retirement Plan Match,Labor,Internal Labor,3908.78,,,,Unplanned Actual,3908.78,,3908.78,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Retirement Plan Match,Labor,Internal Labor,,3908.78,,,Unplanned Forecast,,3908.78,-3908.78,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Retirement Plan Match,Labor,Internal Labor,,,4114.79,4114.79,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Software Maintenance,Hardware & Software,Software Maintenance,,,1680.05,1680.05,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Telecommunication,Other,Telecomm,,,91854.59,91854.59,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Telephone,Other,Telecomm,75699.57,,,,Unplanned Actual,75699.57,,75699.57,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Telephone,Other,Telecomm,,75699.57,,,Unplanned Forecast,,75699.57,-75699.57,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Telephone,Other,Telecomm,,,341.32,341.32,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Training,Other,Training,791.23,,,,Unplanned Actual,791.23,,791.23,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Training,Other,Training,,791.23,,,Unplanned Forecast,,791.23,-791.23,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Training,Other,Training,,,336.01,336.01,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Travel Expense,Other,Travel,519.13,,,,Unplanned Actual,519.13,,519.13,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Travel Expense,Other,Travel,,519.13,,,Unplanned Forecast,,519.13,-519.13,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Travel Expense,Other,Travel,,,2124.94,2124.94,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Unscheduled Overtime,Labor,Internal Labor,,,677.59,677.59,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Vehicle Fuel,Other,Vehicles,,,85.29,85.29,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Bonuses,Labor,Internal Labor,9817.58,,,,Unplanned Actual,9817.58,,9817.58,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Bonuses,Labor,Internal Labor,,9817.58,,,Unplanned Forecast,,9817.58,-9817.58,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Bonuses,Labor,Internal Labor,,,13411.0,13411.0,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Computer Hardware,Hardware & Software,Hardware,,,170.0,170.0,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Food Charges,Other,Other,,,500.0,500.0,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Individual Performance Recognition,Other,Employee Performance,13.0,,,,Unplanned Actual,13.0,,13.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Individual Performance Recognition,Other,Employee Performance,,13.0,,,Unplanned Forecast,,13.0,-13.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Individual Performance Recognition,Other,Employee Performance,,,145.0,145.0,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Insurance,Labor,Internal Labor,5139.66,,,,Unplanned Actual,5139.66,,5139.66,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Insurance,Labor,Internal Labor,,5139.66,,,Unplanned Forecast,,5139.66,-5139.66,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Insurance,Labor,Internal Labor,,,4956.0,4956.0,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,M&E-100% Deductible,Other,Travel,,,833.0,833.0,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,M&E-Nondeductible,Other,Travel,368.57,,,,Unplanned Actual,368.57,,368.57,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,M&E-Nondeductible,Other,Travel,,368.57,,,Unplanned Forecast,,368.57,-368.57,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Maintenance and Repairs,Hardware & Software,Hardware Maintenance,,,55.0,55.0,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Marketing Campaigns,Other,Other,,,1650.0,1650.0,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Materials,Other,Supplies,1808.47,,,,Unplanned Actual,1808.47,,1808.47,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Materials,Other,Supplies,,1808.47,,,Unplanned Forecast,,1808.47,-1808.47,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Materials,Other,Supplies,,,910.0,910.0,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Moving Expenses - NT,Other,Moving,6207.78,,,,Unplanned Actual,6207.78,,6207.78,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Moving Expenses - NT,Other,Moving,,6207.78,,,Unplanned Forecast,,6207.78,-6207.78,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Outsourcing,Labor,External Labor,3230.0,,,,Unplanned Actual,3230.0,,3230.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Outsourcing,Labor,External Labor,,3230.0,,,Unplanned Forecast,,3230.0,-3230.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Outsourcing,Labor,External Labor,,,1300.0,1300.0,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Payroll Taxes - Salaries,Labor,Internal Labor,3937.98,,,,Unplanned Actual,3937.98,,3937.98,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Payroll Taxes - Salaries,Labor,Internal Labor,,3937.98,,,Unplanned Forecast,,3937.98,-3937.98,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Payroll Taxes - Salaries,Labor,Internal Labor,,,5233.0,5233.0,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Professional Services,Labor,External Labor,,,20000.0,20000.0,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Purchased Software,Hardware & Software,Software,16.86,,,,Unplanned Actual,16.86,,16.86,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Purchased Software,Hardware & Software,Software,,16.86,,,Unplanned Forecast,,16.86,-16.86,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Purchased Software,Hardware & Software,Software,,,150.0,150.0,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Regular Salaries And Wages,Labor,Internal Labor,45227.54,,,,Unplanned Actual,45227.54,,45227.54,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Regular Salaries And Wages,Labor,Internal Labor,,45227.54,,,Unplanned Forecast,,45227.54,-45227.54,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Regular Salaries And Wages,Labor,Internal Labor,,,66185.0,66185.0,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Retirement Medical,Labor,Internal Labor,3622.75,,,,Unplanned Actual,3622.75,,3622.75,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Retirement Medical,Labor,Internal Labor,,3622.75,,,Unplanned Forecast,,3622.75,-3622.75,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Retirement Medical,Labor,Internal Labor,,,5000.0,5000.0,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Retirement Plan Match,Labor,Internal Labor,6012.17,,,,Unplanned Actual,6012.17,,6012.17,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Retirement Plan Match,Labor,Internal Labor,,6012.17,,,Unplanned Forecast,,6012.17,-6012.17,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Retirement Plan Match,Labor,Internal Labor,,,8558.0,8558.0,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Savings Plan,Labor,Internal Labor,2621.6,,,,Unplanned Actual,2621.6,,2621.6,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Savings Plan,Labor,Internal Labor,,2621.6,,,Unplanned Forecast,,2621.6,-2621.6,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Savings Plan,Labor,Internal Labor,,,3971.0,3971.0,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Subscriptions,Other,Other,,,50.0,50.0,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Team Performance,Other,Recognition,,,38.0,38.0,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Telecom,Other,Telecomm,,,5000.0,5000.0,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Training,Other,Training,,,833.0,833.0,Planned Only,,,0.0,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Travel Expense,Other,Travel,21479.2,,,,Unplanned Actual,21479.2,,21479.2,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Travel Expense,Other,Travel,,21479.2,,,Unplanned Forecast,,21479.2,-21479.2,1,Jan
Jan,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Travel Expense,Other,Travel,,,6333.0,6333.0,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,Europe,France,Manufacturing,BU Support,Field Engineering,Hardware & Software,Hardware Maintenance,5971.13,,,,Unplanned Actual,5971.13,,5971.13,1,Jan
Jan,Manufacturing,Europe,France,Manufacturing,BU Support,Field Engineering,Hardware & Software,Hardware Maintenance,,5971.13,,,Unplanned Forecast,,5971.13,-5971.13,1,Jan
Jan,Manufacturing,Europe,France,Manufacturing,BU Support,Outsourcing,Labor,External Labor,589.24,,,,Unplanned Actual,589.24,,589.24,1,Jan
Jan,Manufacturing,Europe,France,Manufacturing,BU Support,Outsourcing,Labor,External Labor,,589.24,,,Unplanned Forecast,,589.24,-589.24,1,Jan
Jan,Manufacturing,Europe,France,Manufacturing,BU Support,Outsourcing,Labor,External Labor,,,73195.61,73195.61,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,Europe,France,Manufacturing,BU Support,Professional Services,Labor,External Labor,171.84,,,,Unplanned Actual,171.84,,171.84,1,Jan
Jan,Manufacturing,Europe,France,Manufacturing,BU Support,Professional Services,Labor,External Labor,,171.84,,,Unplanned Forecast,,171.84,-171.84,1,Jan
Jan,Manufacturing,Europe,France,Manufacturing,BU Support,Professional Services,Labor,External Labor,,,13273.67,13273.67,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,Europe,France,Manufacturing,BU Support,Software Maintenance,Hardware & Software,Software Maintenance,,,17000.1,17000.1,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,Europe,France,Manufacturing,BU Support,Sub Contract Labor,Labor,External Labor,657.69,,,,Unplanned Actual,657.69,,657.69,1,Jan
Jan,Manufacturing,Europe,France,Manufacturing,BU Support,Sub Contract Labor,Labor,External Labor,,657.69,,,Unplanned Forecast,,657.69,-657.69,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Bonuses,Labor,Internal Labor,1449.61,,,,Unplanned Actual,1449.61,,1449.61,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Bonuses,Labor,Internal Labor,,1449.61,,,Unplanned Forecast,,1449.61,-1449.61,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Computer Hardware,Hardware & Software,Hardware,,,4050.03,4050.03,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Contractors,Labor,External Labor,6641.81,,,,Unplanned Actual,6641.81,,6641.81,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Contractors,Labor,External Labor,,6641.81,,,Unplanned Forecast,,6641.81,-6641.81,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Contractors,Labor,External Labor,,,4860.03,4860.03,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Fixed Assets,Depr & Amort,Depreciation,3401.45,,,,Unplanned Actual,3401.45,,3401.45,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Fixed Assets,Depr & Amort,Depreciation,,3401.45,,,Unplanned Forecast,,3401.45,-3401.45,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Fixed Assets,Depr & Amort,Depreciation,,,1822.51,1822.51,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Insurance,Labor,Internal Labor,2392.33,,,,Unplanned Actual,2392.33,,2392.33,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Insurance,Labor,Internal Labor,,2392.33,,,Unplanned Forecast,,2392.33,-2392.33,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Lease,Other,Vehicles,5.38,,,,Unplanned Actual,5.38,,5.38,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Lease,Other,Vehicles,,5.38,,,Unplanned Forecast,,5.38,-5.38,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Other Miscellaneous Expense,Other,Other,,,540.0,540.0,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,2187.18,,,,Unplanned Actual,2187.18,,2187.18,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,,2187.18,,,Unplanned Forecast,,2187.18,-2187.18,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Regular Salaries And Wages,Labor,Internal Labor,17347.62,,,,Unplanned Actual,17347.62,,17347.62,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Regular Salaries And Wages,Labor,Internal Labor,,17347.62,,,Unplanned Forecast,,17347.62,-17347.62,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Regular Salaries And Wages,Labor,Internal Labor,,,31194.87,31194.87,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Retirement Plan Match,Labor,Internal Labor,1281.53,,,,Unplanned Actual,1281.53,,1281.53,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Retirement Plan Match,Labor,Internal Labor,,1281.53,,,Unplanned Forecast,,1281.53,-1281.53,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Software Maintenance,Hardware & Software,Software Maintenance,,,270.01,270.01,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Training,Other,Training,,,472.51,472.51,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Travel Expense,Other,Travel,4188.27,,,,Unplanned Actual,4188.27,,4188.27,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Travel Expense,Other,Travel,,4188.27,,,Unplanned Forecast,,4188.27,-4188.27,1,Jan
Jan,Manufacturing,Europe,United Kingdom,Manufacturing,BU Support,Travel Expense,Other,Travel,,,5332.54,5332.54,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,USA,USA,Manufacturing,BU Support,Bonuses,Labor,Internal Labor,2617.82,,,,Unplanned Actual,2617.82,,2617.82,1,Jan
Jan,Manufacturing,USA,USA,Manufacturing,BU Support,Bonuses,Labor,Internal Labor,,2617.82,,,Unplanned Forecast,,2617.82,-2617.82,1,Jan
Jan,Manufacturing,USA,USA,Manufacturing,BU Support,Bonuses,Labor,Internal Labor,,,2618.0,2618.0,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,USA,USA,Manufacturing,BU Support,Computer Hardware,Hardware & Software,Hardware,,,1875.0,1875.0,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,USA,USA,Manufacturing,BU Support,Contractors,Labor,External Labor,,,6300.0,6300.0,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,USA,USA,Manufacturing,BU Support,Fixed Assets,Depr & Amort,Depreciation,322.49,,,,Unplanned Actual,322.49,,322.49,1,Jan
Jan,Manufacturing,USA,USA,Manufacturing,BU Support,Fixed Assets,Depr & Amort,Depreciation,,322.49,,,Unplanned Forecast,,322.49,-322.49,1,Jan
Jan,Manufacturing,USA,USA,Manufacturing,BU Support,Fixed Assets,Depr & Amort,Depreciation,,,322.5,322.5,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,USA,USA,Manufacturing,BU Support,Individual Performance Recognition,Other,Employee Performance,3.95,,,,Unplanned Actual,3.95,,3.95,1,Jan
Jan,Manufacturing,USA,USA,Manufacturing,BU Support,Individual Performance Recognition,Other,Employee Performance,,3.95,,,Unplanned Forecast,,3.95,-3.95,1,Jan
Jan,Manufacturing,USA,USA,Manufacturing,BU Support,Individual Performance Recognition,Other,Employee Performance,,,73.0,73.0,Planned Only,,,0.0,1,Jan
Jan,Manufacturing,USA,USA,Manufacturing,BU Support,Insurance,Labor,Internal Labor,3854.74,,,,Unplanned Actual,3854.74,,3854.74,1,Jan
Jan,Manufacturing,USA,USA,Manufacturing,BU Support,Insurance,Labor,Internal Labor,,3854.74,,,Unplanned Forecast,,3854.74,-3854.74,1,Jan
Jan,Manufacturing,USA,USA,Manufacturing,BU Support,Insurance,Labor,Internal Labor,,,2478.0,2478.0,Planned Only,,,0.0,1,Jan
